AUBL01000002_23	b16b559c155b30bd633f2cc812917a61	482	Pfam	PF08125	Mannitol dehydrogenase C-terminal domain	215	425	4.0E-60	T	07-07-2023	IPR013118	Mannitol dehydrogenase, C-terminal
AUBL01000002_23	b16b559c155b30bd633f2cc812917a61	482	Pfam	PF01232	Mannitol dehydrogenase Rossmann domain	22	186	3.3E-41	T	07-07-2023	IPR013131	Mannitol dehydrogenase, N-terminal
AUBL01000025_20	ff855870026daec20615b502e7693a7b	235	Pfam	PF00072	Response regulator receiver domain	4	119	1.3E-24	T	07-07-2023	IPR001789	Signal transduction response regulator, receiver domain
AUBL01000025_20	ff855870026daec20615b502e7693a7b	235	Pfam	PF00486	Transcriptional regulatory protein, C terminal	155	231	1.7E-25	T	07-07-2023	IPR001867	OmpR/PhoB-type DNA-binding domain
AUBL01000026_18	bc4018cb48d1ea85f2b0160b70e41a1c	130	Pfam	PF07681	DoxX	8	91	6.4E-7	T	07-07-2023	IPR032808	DoxX family
AUBL01000026_33	2dba0cd3d5923ff521b3db8a4f94ae5b	147	Pfam	PF00011	Hsp20/alpha crystallin family	35	130	2.0E-20	T	07-07-2023	IPR002068	Alpha crystallin/Hsp20 domain
AUBL01000023_20	d25709af9f6f931f61ad5d842b0f6315	592	Pfam	PF00682	HMGL-like	44	326	3.4E-68	T	07-07-2023	IPR000891	Pyruvate carboxyltransferase
AUBL01000023_20	d25709af9f6f931f61ad5d842b0f6315	592	Pfam	PF08502	LeuA allosteric (dimerisation) domain	452	591	1.7E-34	T	07-07-2023	IPR013709	2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain
AUBL01000051_23	875ccf679cfa4fe39a5ec16a988ee0e6	398	Pfam	PF07478	D-ala D-ala ligase C-terminus	176	387	3.9E-66	T	07-07-2023	IPR011095	D-alanine--D-alanine ligase, C-terminal
AUBL01000051_23	875ccf679cfa4fe39a5ec16a988ee0e6	398	Pfam	PF01820	D-ala D-ala ligase N-terminus	27	159	2.9E-29	T	07-07-2023	IPR011127	D-alanine--D-alanine ligase, N-terminal domain
AUBL01000062_4	85b69391c58d34a258b1d9767f12ddd7	944	Pfam	PF13569	Domain of unknown function (DUF4132)	671	814	2.4E-31	T	07-07-2023	IPR025406	Domain of unknown function DUF4132
AUBL01000001_46	765133bc2faaea52d55c53bd75f345d2	230	Pfam	PF01569	PAP2 superfamily	101	220	5.8E-21	T	07-07-2023	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase
AUBL01000014_17	3a6275c8285596fd2e65dcaf30fe2c2e	605	Pfam	PF04851	Type III restriction enzyme, res subunit	40	192	1.5E-11	T	07-07-2023	IPR006935	Helicase/UvrB, N-terminal
AUBL01000083_7	21e5187bc571db15815ecfeeda4f121e	62	Pfam	PF00872	Transposase, Mutator family	20	61	5.2E-5	T	07-07-2023	IPR001207	Transposase, mutator type
AUBL01000004_48	5775d8fcd7a3541eb3ab135068b2b76f	422	Pfam	PF13635	Domain of unknown function (DUF4143)	202	366	6.4E-23	T	07-07-2023	IPR025420	Domain of unknown function DUF4143
AUBL01000004_48	5775d8fcd7a3541eb3ab135068b2b76f	422	Pfam	PF13173	AAA domain	24	136	3.1E-10	T	07-07-2023	IPR041682	AAA domain, group 14
AUBL01000007_12	93d4da2331403467f042abd10c086f0e	596	Pfam	PF13476	AAA domain	4	52	1.8E-6	T	07-07-2023	IPR038729	Rad50/SbcC-type AAA domain
AUBL01000070_6	794af563b2c6c1db37ad680c4bc190f5	360	Pfam	PF00266	Aminotransferase class-V	4	348	4.0E-49	T	07-07-2023	IPR000192	Aminotransferase class V domain
AUBL01000003_30	9495ccf8efc40f1cf502204b93129eb7	430	Pfam	PF01882	Protein of unknown function DUF58	186	270	1.7E-19	T	07-07-2023	IPR002881	Domain of unknown function DUF58
AUBL01000018_5	f03f449ae7ad4194598285569f4297d0	78	Pfam	PF01084	Ribosomal protein S18	22	71	2.3E-23	T	07-07-2023	IPR001648	Small ribosomal subunit protein bS18
AUBL01000010_45	fc0d862129fe04c39aa861d669d12d22	388	Pfam	PF07690	Major Facilitator Superfamily	10	343	2.2E-33	T	07-07-2023	IPR011701	Major facilitator superfamily
AUBL01000021_10	522f06077a2e3f4dc1b06663cca2d588	370	Pfam	PF11296	Protein of unknown function (DUF3097)	77	366	3.2E-115	T	07-07-2023	IPR021447	Protein of unknown function DUF3097
AUBL01000014_39	626b4c89ce01552f7795ed9b20cb11e5	510	Pfam	PF01926	50S ribosome-binding GTPase	88	207	6.3E-6	T	07-07-2023	IPR006073	GTP binding domain
AUBL01000014_41	f3f07c0148d90384e9ed8a386cae73ad	906	Pfam	PF00498	FHA domain	230	282	8.6E-12	T	07-07-2023	IPR000253	Forkhead-associated (FHA) domain
AUBL01000014_41	f3f07c0148d90384e9ed8a386cae73ad	906	Pfam	PF00498	FHA domain	27	76	8.2E-5	T	07-07-2023	IPR000253	Forkhead-associated (FHA) domain
AUBL01000014_41	f3f07c0148d90384e9ed8a386cae73ad	906	Pfam	PF00005	ABC transporter	330	477	4.6E-32	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000014_41	f3f07c0148d90384e9ed8a386cae73ad	906	Pfam	PF01061	ABC-2 type transporter	628	853	1.0E-18	T	07-07-2023	IPR013525	ABC-2 type transporter, transmembrane domain
AUBL01000025_23	6c178aea956379e280e6f7c77dcc3f1d	490	Pfam	PF11700	Vacuole effluxer Atg22 like	163	443	1.8E-28	T	07-07-2023	IPR024671	Autophagy-related protein 22-like
AUBL01000046_21	8b0766febe9d81969770c3806cbc58dc	226	Pfam	PF00694	Aconitase C-terminal domain	1	112	1.6E-26	T	07-07-2023	IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain
AUBL01000032_17	61fedfbc47b38c65db4b2942f5a00c7c	494	Pfam	PF01636	Phosphotransferase enzyme family	249	430	1.4E-7	T	07-07-2023	IPR002575	Aminoglycoside phosphotransferase
AUBL01000052_5	bcf7e702bc4936a0ea47ce0b97e7113c	456	Pfam	PF00079	Serpin (serine protease inhibitor)	71	453	6.0E-45	T	07-07-2023	IPR023796	Serpin domain
AUBL01000026_17	988982db8bc07c206a65f6d50e8ac77b	238	Pfam	PF13398	Peptidase M50B-like	29	226	5.4E-40	T	07-07-2023	-	-
AUBL01000029_37	ae976b97a0bccf8365e08537a97b9cc5	347	Pfam	PF00356	Bacterial regulatory proteins, lacI family	3	49	4.1E-20	T	07-07-2023	IPR000843	LacI-type HTH domain
AUBL01000029_37	ae976b97a0bccf8365e08537a97b9cc5	347	Pfam	PF13377	Periplasmic binding protein-like domain	172	331	1.2E-29	T	07-07-2023	IPR046335	Transcriptional regulator LacI/GalR-like, sensor domain
AUBL01000007_17	0f26e1d00bca6838c96751b217dd32f7	386	Pfam	PF00534	Glycosyl transferases group 1	200	355	3.5E-25	T	07-07-2023	IPR001296	Glycosyl transferase, family 1
AUBL01000007_17	0f26e1d00bca6838c96751b217dd32f7	386	Pfam	PF13579	Glycosyl transferase 4-like domain	30	182	1.3E-17	T	07-07-2023	IPR028098	Glycosyltransferase subfamily 4-like, N-terminal domain
AUBL01000010_34	2f03bd20d976b54cddfe7e2be64d4c84	361	Pfam	PF02912	Aminoacyl tRNA synthetase class II, N-terminal domain	32	98	1.7E-13	T	07-07-2023	IPR004188	Phenylalanine-tRNA ligase, class II, N-terminal
AUBL01000010_34	2f03bd20d976b54cddfe7e2be64d4c84	361	Pfam	PF01409	tRNA synthetases class II core domain (F)	104	354	1.6E-94	T	07-07-2023	IPR002319	Phenylalanyl-tRNA synthetase
AUBL01000010_48	59a6858ec60d733493609c813575be44	385	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3	83	297	2.5E-41	T	07-07-2023	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
AUBL01000030_5	6462c0c74a2488c4a66823b3ffaba8fb	86	Pfam	PF02604	Antitoxin Phd_YefM, type II toxin-antitoxin system	1	67	3.5E-15	T	07-07-2023	IPR006442	Type II toxin-antitoxin system, antitoxin Phd/YefM
AUBL01000004_85	5c345a543c0b17145a1056a53a64789e	307	Pfam	PF12146	Serine aminopeptidase, S33	78	198	5.1E-13	T	07-07-2023	IPR022742	Serine aminopeptidase, S33
AUBL01000011_37	18c90f8786553876afc5313b236a3c5f	196	Pfam	PF13673	Acetyltransferase (GNAT) domain	104	177	2.9E-8	T	07-07-2023	IPR000182	GNAT domain
AUBL01000001_57	5e7e43a52392b158551691bcc83815ab	367	Pfam	PF02163	Peptidase family M50	145	189	6.3E-9	T	07-07-2023	IPR008915	Peptidase M50
AUBL01000024_42	580ea1306a6cb090969e3fece8024883	369	Pfam	PF02355	Protein export membrane protein	114	306	6.2E-56	T	07-07-2023	IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial
AUBL01000024_42	580ea1306a6cb090969e3fece8024883	369	Pfam	PF07549	SecD/SecF GG Motif	40	61	1.7E-6	T	07-07-2023	IPR022646	Protein-export membrane protein SecD/SecF/SecDF, conserved site
AUBL01000028_8	3127af3aa4eb9e9128f0d4e75eeadb1b	594	Pfam	PF06100	MCRA family	43	540	0.0	T	07-07-2023	IPR010354	Oleate hydratase
AUBL01000001_94	596e68a3ca7896ededf1ac9f0f53622d	397	Pfam	PF00162	Phosphoglycerate kinase	9	387	0.0	T	07-07-2023	IPR001576	Phosphoglycerate kinase
AUBL01000009_68	01c92e31014523d83d9f7578922baf16	76	Pfam	PF00367	phosphotransferase system, EIIB	6	38	3.6E-14	T	07-07-2023	IPR018113	Phosphotransferase system EIIB, cysteine phosphorylation site
AUBL01000012_28	4f720153248eecb53b989784e9713d67	649	Pfam	PF13450	NAD(P)-binding Rossmann-like domain	58	110	1.6E-10	T	07-07-2023	-	-
AUBL01000060_3	784d4c028cacefb7865a46814e4d991c	367	Pfam	PF08282	haloacid dehalogenase-like hydrolase	104	172	5.0E-12	T	07-07-2023	-	-
AUBL01000060_3	784d4c028cacefb7865a46814e4d991c	367	Pfam	PF08282	haloacid dehalogenase-like hydrolase	275	356	2.8E-18	T	07-07-2023	-	-
AUBL01000004_59	da51b978c1fef083efece112d698b876	212	Pfam	PF02661	Fic/DOC family	98	191	8.4E-21	T	07-07-2023	IPR003812	Fido domain
AUBL01000020_13	9619ad1aa977ed441712c6947985f4bb	142	Pfam	PF02537	CrcB-like protein, Camphor Resistance (CrcB)	15	128	1.8E-16	T	07-07-2023	IPR003691	Fluoride-specific ion channel FluC
AUBL01000071_5	c3d1eae65910cb85fb7cad31b32fb7ed	57	Pfam	PF16951	Putative methionine and alanine importer, small subunit	1	29	1.4E-7	T	07-07-2023	IPR031596	Putative methionine and alanine importer, small subunit
AUBL01000031_40	d1e9066f17f9ac86a01f9197ce93fcd8	386	Pfam	PF01715	IPP transferase	98	336	2.2E-66	T	07-07-2023	-	-
AUBL01000037_32	4db8b05c986a7e1ebceb37dc99ed4c99	190	Pfam	PF00440	Bacterial regulatory proteins, tetR family	12	43	3.8E-9	T	07-07-2023	IPR001647	DNA-binding HTH domain, TetR-type
AUBL01000001_67	75995be0fbcf93ada8912c7192e3b2fc	274	Pfam	PF00218	Indole-3-glycerol phosphate synthase	5	256	6.6E-47	T	07-07-2023	IPR013798	Indole-3-glycerol phosphate synthase domain
AUBL01000022_18	8e0784e7de0e10d4cd927ba413316534	287	Pfam	PF00290	Tryptophan synthase alpha chain	8	246	1.2E-78	T	07-07-2023	IPR002028	Tryptophan synthase, alpha chain
AUBL01000015_37	e9d40782f0e77eef628f6098b31d9a55	479	Pfam	PF12146	Serine aminopeptidase, S33	234	442	1.1E-9	T	07-07-2023	IPR022742	Serine aminopeptidase, S33
AUBL01000015_37	e9d40782f0e77eef628f6098b31d9a55	479	Pfam	PF13026	Protein of unknown function (DUF3887)	48	134	4.3E-16	T	07-07-2023	IPR024981	Domain of unknown function DUF3887
AUBL01000014_49	d45b5fa44f1f5752ac282e16f94553c4	289	Pfam	PF01522	Polysaccharide deacetylase	92	212	1.8E-17	T	07-07-2023	IPR002509	NodB homology domain
AUBL01000024_14	a2501196fea6ba3674abfde329c91a24	457	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	336	444	2.1E-24	T	07-07-2023	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
AUBL01000024_14	a2501196fea6ba3674abfde329c91a24	457	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	6	316	1.5E-63	T	07-07-2023	IPR023753	FAD/NAD(P)-binding domain
AUBL01000037_19	d45d815085ea85c49149c9137a58bf5d	386	Pfam	PF13304	AAA domain, putative AbiEii toxin, Type IV TA system	26	322	8.2E-28	T	07-07-2023	IPR003959	ATPase, AAA-type, core
AUBL01000054_4	49c4cd6b262f9b0afc947be5c369d504	561	Pfam	PF05175	Methyltransferase small domain	202	288	5.2E-12	T	07-07-2023	IPR007848	Methyltransferase small domain
AUBL01000007_23	34a53afa693f43f2339010597b9be2d4	351	Pfam	PF00356	Bacterial regulatory proteins, lacI family	1	47	3.2E-16	T	07-07-2023	IPR000843	LacI-type HTH domain
AUBL01000007_23	34a53afa693f43f2339010597b9be2d4	351	Pfam	PF13377	Periplasmic binding protein-like domain	168	325	9.1E-30	T	07-07-2023	IPR046335	Transcriptional regulator LacI/GalR-like, sensor domain
AUBL01000040_23	414edf0d7cec9acd1ee40a1ad0cf9fbb	538	Pfam	PF08299	Bacterial dnaA protein helix-turn-helix	442	508	1.2E-27	T	07-07-2023	IPR013159	Chromosomal replication initiator, DnaA C-terminal
AUBL01000040_23	414edf0d7cec9acd1ee40a1ad0cf9fbb	538	Pfam	PF00308	Bacterial dnaA  protein	224	412	3.8E-80	T	07-07-2023	IPR013317	Chromosomal replication initiator protein DnaA
AUBL01000040_23	414edf0d7cec9acd1ee40a1ad0cf9fbb	538	Pfam	PF00308	Bacterial dnaA  protein	180	217	2.2E-8	T	07-07-2023	IPR013317	Chromosomal replication initiator protein DnaA
AUBL01000016_33	6b640de5f12ea25a9df0499a2d9bf3da	471	Pfam	PF02670	1-deoxy-D-xylulose 5-phosphate reductoisomerase	49	196	9.6E-28	T	07-07-2023	IPR013512	1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal
AUBL01000016_33	6b640de5f12ea25a9df0499a2d9bf3da	471	Pfam	PF08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain	209	304	2.2E-34	T	07-07-2023	IPR013644	1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal
AUBL01000016_33	6b640de5f12ea25a9df0499a2d9bf3da	471	Pfam	PF13288	DXP reductoisomerase C-terminal domain	337	457	1.0E-28	T	07-07-2023	IPR026877	DXP reductoisomerase C-terminal domain
AUBL01000013_43	e8d3f7f723d706565df39dfe4c3f07e7	221	Pfam	PF00196	Bacterial regulatory proteins, luxR family	158	205	4.4E-13	T	07-07-2023	IPR000792	Transcription regulator LuxR, C-terminal
AUBL01000013_43	e8d3f7f723d706565df39dfe4c3f07e7	221	Pfam	PF00072	Response regulator receiver domain	3	102	2.3E-13	T	07-07-2023	IPR001789	Signal transduction response regulator, receiver domain
AUBL01000034_19	0d95a54d5f9b2b0e9daebee8fdbfbb8f	69	Pfam	PF02452	PemK-like, MazF-like toxin of type II toxin-antitoxin system	4	50	5.6E-12	T	07-07-2023	IPR003477	mRNA interferase PemK-like
AUBL01000001_24	6801e234e15d43fb26e4e8df4386fb0c	216	Pfam	PF02254	TrkA-N domain	1	111	9.8E-20	T	07-07-2023	IPR003148	Regulator of K+ conductance, N-terminal
AUBL01000001_24	6801e234e15d43fb26e4e8df4386fb0c	216	Pfam	PF02080	TrkA-C domain	150	207	1.4E-6	T	07-07-2023	IPR006037	Regulator of K+ conductance, C-terminal
AUBL01000007_22	59e02e5be9811639b9e196e5bd6d509f	299	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	114	287	6.6E-15	T	07-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
AUBL01000025_52	d7ad71605bed80baedec425d2d9bf80f	576	Pfam	PF00005	ABC transporter	349	496	4.4E-30	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000025_52	d7ad71605bed80baedec425d2d9bf80f	576	Pfam	PF00664	ABC transporter transmembrane region	19	281	5.3E-31	T	07-07-2023	IPR011527	ABC transporter type 1, transmembrane domain
AUBL01000018_7	e055d175a80cd45fb3b1f2eb7e1930e8	95	Pfam	PF01250	Ribosomal protein S6	3	91	8.7E-27	T	07-07-2023	IPR000529	Small ribosomal subunit protein bS6
AUBL01000027_46	775356cb3f1a666ca1807064ce52cb2c	333	Pfam	PF08032	RNA 2'-O ribose methyltransferase substrate binding	85	160	2.1E-13	T	07-07-2023	IPR013123	RNA 2-O ribose methyltransferase, substrate binding
AUBL01000027_46	775356cb3f1a666ca1807064ce52cb2c	333	Pfam	PF00588	SpoU rRNA Methylase family	178	319	2.4E-34	T	07-07-2023	IPR001537	tRNA/rRNA methyltransferase, SpoU type
AUBL01000058_6	de4a7349d0d4585d1b228219dc8ced77	252	Pfam	PF03009	Glycerophosphoryl diester phosphodiesterase family	106	240	8.9E-16	T	07-07-2023	IPR030395	Glycerophosphodiester phosphodiesterase domain
AUBL01000058_6	de4a7349d0d4585d1b228219dc8ced77	252	Pfam	PF03009	Glycerophosphoryl diester phosphodiesterase family	12	86	2.4E-16	T	07-07-2023	IPR030395	Glycerophosphodiester phosphodiesterase domain
AUBL01000006_42	31879a4c68f42a887f34dc0d5631b5b9	567	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	87	252	4.3E-15	T	07-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
AUBL01000004_28	a937201691f1a3d1404227a8a890c5e3	98	Pfam	PF00166	Chaperonin 10 Kd subunit	5	96	8.5E-35	T	07-07-2023	IPR020818	GroES chaperonin family
AUBL01000024_23	460807fa18aa866e8b23466ac5b33f86	428	Pfam	PF00570	HRDC domain	245	311	3.2E-9	T	07-07-2023	IPR002121	HRDC domain
AUBL01000024_23	460807fa18aa866e8b23466ac5b33f86	428	Pfam	PF18305	3' to 5' exonuclease C-terminal domain	334	427	9.3E-21	T	07-07-2023	IPR041605	3'-5' exonuclease C-terminal domain
AUBL01000024_23	460807fa18aa866e8b23466ac5b33f86	428	Pfam	PF01612	3'-5' exonuclease	43	200	1.1E-27	T	07-07-2023	IPR002562	3'-5' exonuclease domain
AUBL01000040_14	8b89ef3bf71860022b44521f0d9fd838	155	Pfam	PF13565	Homeodomain-like domain	65	147	3.0E-13	T	07-07-2023	-	-
AUBL01000021_6	e48c972b0f618947c2dbde4a41225149	305	Pfam	PF04452	RNA methyltransferase domain	126	297	1.4E-36	T	07-07-2023	IPR046886	Ribosomal RNA small subunit methyltransferase E, methyltransferase domain
AUBL01000021_6	e48c972b0f618947c2dbde4a41225149	305	Pfam	PF20260	RNA methyltransferase PUA domain	30	58	4.6E-7	T	07-07-2023	IPR046887	Ribosomal RNA small subunit methyltransferase E, PUA-like domain
AUBL01000011_19	5c768c9fe8fa270b2a885e95c12ab279	319	Pfam	PF12911	N-terminal TM domain of oligopeptide transport permease C	40	77	1.4E-5	T	07-07-2023	IPR025966	Oligopeptide transport permease C-like, N-terminal domain
AUBL01000011_19	5c768c9fe8fa270b2a885e95c12ab279	319	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	133	319	7.7E-28	T	07-07-2023	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
AUBL01000042_17	7a8d8902f2998382af8d52033b7b3a13	188	Pfam	PF11253	Protein of unknown function (DUF3052)	63	186	1.6E-45	T	07-07-2023	IPR021412	Protein of unknown function DUF3052
AUBL01000003_79	48549804d3c4c0fa2048f5597f64ad78	412	Pfam	PF03816	LytR_cpsA_psr family	87	255	2.7E-42	T	07-07-2023	IPR004474	Cell envelope-related transcriptional attenuator domain
AUBL01000011_15	9399fbfca6818b52a5e2549f7e6647ab	739	Pfam	PF08352	Oligopeptide/dipeptide transporter, C-terminal region	256	321	1.3E-20	T	07-07-2023	IPR013563	Oligopeptide/dipeptide ABC transporter, C-terminal
AUBL01000011_15	9399fbfca6818b52a5e2549f7e6647ab	739	Pfam	PF08352	Oligopeptide/dipeptide transporter, C-terminal region	637	698	3.4E-15	T	07-07-2023	IPR013563	Oligopeptide/dipeptide ABC transporter, C-terminal
AUBL01000011_15	9399fbfca6818b52a5e2549f7e6647ab	739	Pfam	PF00005	ABC transporter	436	585	1.5E-28	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000011_15	9399fbfca6818b52a5e2549f7e6647ab	739	Pfam	PF00005	ABC transporter	47	204	1.2E-23	T	07-07-2023	IPR003439	ABC transporter-like, ATP-binding domain
AUBL01000083_1	750b731176df518bd602c1f8e2e94b8b	109	Pfam	PF13586	Transposase DDE domain	10	106	9.0E-16	T	07-07-2023	IPR025668	Transposase DDE domain
AUBL01000013_56	85bd348fc0bedb4a53a16348f0d40fdf	264	Pfam	PF00535	Glycosyl transferase family 2	17	143	5.5E-34	T	07-07-2023	IPR001173	Glycosyltransferase 2-like
AUBL01000005_4	8bdfc5428e25467237dcf3bd56c16373	410	Pfam	PF01882	Protein of unknown function DUF58	228	297	3.3E-12	T	07-07-2023	IPR002881	Domain of unknown function DUF58
AUBL01000022_19	731a309d5682a9af60aa752f033e4822	243	Pfam	PF00196	Bacterial regulatory proteins, luxR family	175	229	3.2E-15	T	07-07-2023	IPR000792	Transcription regulator LuxR, C-terminal
AUBL01000022_19	731a309d5682a9af60aa752f033e4822	243	Pfam	PF00072	Response regulator receiver domain	17	127	1.3E-24	T	07-07-2023	IPR001789	Signal transduction response regulator, receiver domain
AUBL01000001_76	0197c31a670f08244fa82231b54920c4	698	Pfam	PF02151	UvrB/uvrC motif	657	690	1.9E-10	T	07-07-2023	IPR001943	UVR domain
AUBL01000001_76	0197c31a670f08244fa82231b54920c4	698	Pfam	PF00271	Helicase conserved C-terminal domain	444	551	5.6E-17	T	07-07-2023	IPR001650	Helicase, C-terminal
AUBL01000001_76	0197c31a670f08244fa82231b54920c4	698	Pfam	PF12344	Ultra-violet resistance protein B	559	600	1.0E-19	T	07-07-2023	IPR024759	UvrB, YAD/RRR-motif-containing domain
AUBL01000001_76	0197c31a670f08244fa82231b54920c4	698	Pfam	PF17757	UvrB interaction domain	170	257	1.9E-33	T	07-07-2023	IPR041471	UvrB, interaction domain
AUBL01000001_76	0197c31a670f08244fa82231b54920c4	698	Pfam	PF04851	Type III restriction enzyme, res subunit	26	126	2.1E-7	T	07-07-2023	IPR006935	Helicase/UvrB, N-terminal
AUBL01000037_1	c3c53a0d056bef460f0262cf990bc456	37	Pfam	PF13613	Helix-turn-helix of DDE superfamily endonuclease	1	34	1.9E-7	T	07-07-2023	IPR027805	Transposase, Helix-turn-helix domain
AUBL01000009_38	4a843350ba7a2121a0f93395a9baf7a7	363	Pfam	PF01408	Oxidoreductase family, NAD-binding Rossmann fold	22	144	3.5E-22	T	07-07-2023	IPR000683	Gfo/Idh/MocA-like oxidoreductase, N-terminal
AUBL01000076_2	4bf2587cdbc009c0610d573ead94b371	132	Pfam	PF14430	Immunity protein Imm1	57	126	2.0E-10	T	07-07-2023	IPR025680	Double-stranded DNA deaminase immunity protein DddI
AUBL01000064_1	7eff96fb4736e9077cf5f6f4a3528e8a	94	Pfam	PF13359	DDE superfamily endonuclease	11	87	1.4E-10	T	07-07-2023	IPR027806	Harbinger transposase-derived nuclease domain
AUBL01000042_20	6a8a9d3517022627a858aeadb8a92e76	392	Pfam	PF17853	GGDEF-like domain	160	277	3.4E-13	T	07-07-2023	IPR041522	CdaR, GGDEF-like domain
AUBL01000042_20	6a8a9d3517022627a858aeadb8a92e76	392	Pfam	PF13556	PucR C-terminal helix-turn-helix domain	327	382	2.7E-18	T	07-07-2023	IPR025736	PucR C-terminal helix-turn-helix domain
AUBL01000009_75	15e2cd0fed06daaf989743610c1d3c49	362	Pfam	PF03816	LytR_cpsA_psr family	123	245	2.4E-17	T	07-07-2023	IPR004474	Cell envelope-related transcriptional attenuator domain
AUBL01000013_58	78eeaab27c74ac5ca05ae808aa8cce69	745	Pfam	PF13439	Glycosyltransferase Family 4	402	560	2.2E-21	T	07-07-2023	IPR028098	Glycosyltransferase subfamily 4-like, N-terminal domain
AUBL01000013_58	78eeaab27c74ac5ca05ae808aa8cce69	745	Pfam	PF00534	Glycosyl transferases group 1	175	329	1.5E-15	T	07-07-2023	IPR001296	Glycosyl transferase, family 1
AUBL01000013_58	78eeaab27c74ac5ca05ae808aa8cce69	745	Pfam	PF00534	Glycosyl transferases group 1	576	722	2.9E-36	T	07-07-2023	IPR001296	Glycosyl transferase, family 1
AUBL01000023_31	737b39e17db264d0ff81299492ecf891	239	Pfam	PF12710	haloacid dehalogenase-like hydrolase	28	193	3.9E-29	T	07-07-2023	-	-
AUBL01000005_13	34ec1ad41d9ad53a450157c86f16a328	264	Pfam	PF00072	Response regulator receiver domain	42	153	2.8E-27	T	07-07-2023	IPR001789	Signal transduction response regulator, receiver domain
AUBL01000005_13	34ec1ad41d9ad53a450157c86f16a328	264	Pfam	PF00196	Bacterial regulatory proteins, luxR family	200	254	1.5E-16	T	07-07-2023	IPR000792	Transcription regulator LuxR, C-terminal
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF01131	DNA topoisomerase	140	653	6.3E-112	T	07-07-2023	IPR013497	DNA topoisomerase, type IA, central
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF13368	Topoisomerase C-terminal repeat	927	979	4.6E-20	T	07-07-2023	IPR025589	Topoisomerase C-terminal repeat
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF13368	Topoisomerase C-terminal repeat	758	858	2.1E-12	T	07-07-2023	IPR025589	Topoisomerase C-terminal repeat
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF13368	Topoisomerase C-terminal repeat	703	750	2.2E-9	T	07-07-2023	IPR025589	Topoisomerase C-terminal repeat
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF13368	Topoisomerase C-terminal repeat	863	913	4.6E-15	T	07-07-2023	IPR025589	Topoisomerase C-terminal repeat
AUBL01000054_12	3c1da4df732063e3f0819146eec6c22c	1041	Pfam	PF01751	Toprim domain	5	125	2.9E-26	T	07-07-2023	IPR006171	TOPRIM domain
AUBL01000013_22	3e29af1bdc59f6a72fa728fd18126c48	623	Pfam	PF00501	AMP-binding enzyme	36	485	2.0E-84	T	07-07-2023	IPR000873	AMP-dependent synthetase/ligase domain
AUBL01000040_27	7e286ed9e376b7d51a2a414c22ee3176	207	Pfam	PF05258	Dna[CI] antecedent, DciA	93	169	7.9E-17	T	07-07-2023	IPR007922	Protein of unknown function DUF721/UPF0232
AUBL01000005_3	87f7867cfcab410a796ba3734f827c18	881	Pfam	PF11992	TgpA N-terminal domain	81	459	1.4E-19	T	07-07-2023	IPR021878	Protein-glutamine gamma-glutamyltransferase TgpA, N-terminal
AUBL01000005_3	87f7867cfcab410a796ba3734f827c18	881	Pfam	PF01841	Transglutaminase-like superfamily	512	629	1.4E-20	T	07-07-2023	IPR002931	Transglutaminase-like
AUBL01000011_3	052e871873751905425dd49b4e053d15	653	Pfam	PF02910	Fumarate reductase flavoprotein C-term	519	652	5.9E-33	T	07-07-2023	IPR015939	Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal
AUBL01000011_3	052e871873751905425dd49b4e053d15	653	Pfam	PF00890	FAD binding domain	52	457	3.0E-57	T	07-07-2023	IPR003953	FAD-dependent oxidoreductase 2, FAD binding domain
